,公衆トイレ,,toilet công cộng,
,公衆浴場,よくじょう,nhà tắm công cộng,
,公衆衛生,えいせい,vệ sinh công cộng,
,公衆道徳,どうとく,đạo đức công dân,
669,教養,きょうよう,"giáo dưỡng, giáo dục",
,教養がある⇔ない,,có ⇔ không có sự giáo dưỡng,
,教養を身につける,,có giáo dục,
,高い教養,,có sự giáo dưỡng tốt,
,一般教養,,giáo dục căn bản,
670,視点,してん,"① ánh nhìn, ánh mắt(視点が定まらず ánh mắt không cố định, nhìn qua nhìn lại)
② quan điểm cá nhân(新しい視点 quan điểm tiến bộ)",
671,観点,かんてん,quan điểm cá nhân,
,教養的観点,,quan điểm mang tính giáo dục,
,見地,けんち,quan điểm,
672,を左右する,さゆう,"① bên trái bên phải(左右に注意する)
② ảnh hưởng, biến động, dao động (天候に左右される bị dao động, bị ảnh hưởng tùy vào thời tiết)",
,前後左右,ぜんごさゆう,trái phải trước sau,
673,が直面する,ちょくめん,đối mặt (dùng trong những trường hợp xấu),
,問題に直面する,,đối mặt với vấn đề,
674,を把握する,はあく,"thấu hiểu, lĩnh hội",
675,を描写する,びょうしゃ,miêu tả,
,心理描写,しんりびょうしゃ,"miêu tả tâm lý (dùng trong phim ảnh, tiểu thuyết)",
676,仕掛け,しかけ,"mánh khóe,những điều khác tiềm ẩn bên trong (仕掛け花火 pháo hoa mà khi nổ có nhiều hình thù đẹp mắt,)",
,仕掛けがある⇔ない,,"có ⇔ không có mánh khóe, không có ẩn chứa gì đó",
,を仕掛ける,しかける,"① sự tác động đến đối phương (攻撃、技、論戦、。。。)
② cài, đặt bẫy, đặt bom (罠 わな、爆弾を仕掛ける đặt bẫy, đặt bom)",
677,仕組み,しくみ,"cơ cấu, tổ chức",
,メカニズム,mechanism,"cơ cấu, tổ chức",
678,こつ,,"bí quyết (ちょっとしたこつで　bằng một chút bí quyết,...)",
,にこつがある⇔ない,,có ⇔ không nắm được bí quyết đối với…,
,こつをつかむ,,nắm bắt được bí quyết,
,こつを飲み込む,,nắm vững bí quyết(nuốt trọn tất cả những bí quyết),
,ポイント,,điểm mấu chốt,
679,技,わざ,"kĩ năng, kĩ thuật, kĩ xảo",
,技を磨く,,"rèn dũa kĩ năng, kĩ thuật",
,技が冴える,さえる,kĩ thuật khéo léo,
,職人技,しょくにんわざ,"người nhân viên, người thợ có kĩ thuật khéo léo",
,神技,しんぎ,kĩ năng quá điêu luyện(cỡ như thần thánh mới làm được),
,技能,ぎのう,Kỹ thuật; kỹ năng ,
,技が決まる,,"đã luyện thành công tuyệt chiêu, kỹ thuật khó trong các môn thể thao ",
,技を決める,,"đã luyện thành công tuyệt chiêu, kỹ thuật khó trong các môn thể thao ",
,早技,はやわざ,"kĩ thuật nhanh nhẹn, khéo léo",
,得意技,とくいわざ,"kĩ năng, kĩ thuật tuyệt vời nhất của một người(trong 相撲、柔道 là những tuyệt kĩ của vận động viên)",
,離れ技,はなれわざ,kĩ thuật khó mà người thường không làm được,
,大技⇔小技,おおわざ⇔こわざ,"kĩ năng chính, kĩ năng chủ đạo ⇔ kĩ năng nhỏ, kĩ năng phụ (大技: trong các môn như 相撲、柔道 là những ngón đòn quyết định)",
680,先,さき,"① phía đầu, phía ngọn (指の先)
② vị trí đầu tiên (行列の先)
③ phía trước　（）
④ trước (về mặt thời gian)
⑤ tương lai sau này　（先のこと việc của tương lai）
⑥ địa điểm hướng đến (訪問した先で　tại nơi mà mình đến thì...)",
,指先,ゆびさき,đầu ngón tay,
,つま先,つまさき,đầu ngón chân,
,先を争う,あらそう,tranh giành vị trí đầu tiên,
,先に立つ,,đứng đầu tiên,
,先頭,せんとう,đầu mút,
,前方,ぜんぽう,phía trước,
,～より前,,trước so với (7日より前 = 6日までということです),
,先が見える⇔見えない,,nhìn thấy ⇔ không nhìn thấy trước tương lai phía trước,
,先を見通す,みとおす,nhìn thông suốt tương lai,
,先を読む,,đọc được tương lai,
,宛先,あてさき,nơi gửi đến,
,旅先,たびさき,địa điểm đi chơi,
,外出先,,"địa điểm khi đi ra ngoài, đi chơi",
681,先端,せんたん,"đầu mút, tiên phong",
,先端を行く,,"đi tiên phong, đi trước",
,先端的な,せんたんてき,mang tính tiên phong,
,先端技術,せんたんぎじゅつ,kĩ thuật tiên phong,
682,過程,かてい,"giai đoạn, quá trình đã xảy qua (実験の過程、成長の過程 )",
,経過,けいか,quá trình đã trải qua,
,プロセス,process,quá trình,
683,起源,きげん,"khởi nguyên, nguồn gốc (人類の起源 nguồn gốc loài người)",
,起源を探る,さぐる,tìm ra nguồn gốc,
,起源をさかのぼる,,"đi ngược dòng, quay ngược về lúc khởi nguyên ban đầu",
,源,みなもと,nguồn gốc,
,源流,げんりゅう,cội nguồn,
684,唯一,ゆいいつ,duy nhất,
,ただ一つ,,chỉ có 1 cái,
,ただ一人,,chỉ có 1 người,
,ただ一度,,chỉ có 1 lần,
685,恒例,こうれい,theo thông lệ (毎年恒例 thông lệ hằng năm、新春恒例 しんしゅん、年末恒例),
,恒例行事,こうれいぎょうじ,sự kiện theo thông lệ,
686,目前,もくぜん,trước mắt (dùng cho cả thời gian và địa điểm),
,が目前に迫る,せまる,đến gần ngay trước mắt,
,を目前に控える,,"đến gần, cận kề",
687,間際,まぎわ,ngay trước khi (試験開始の間際 ngay trước giờ bắt đầu thi),
,直前,ちょくぜん,ngay trước khi,
,寸前,すんぜん,"sắp, gần",
,別れ際,わかれぎわ,ngay thời điểm chia tay,
,帰り際,かえりぎわ,ngay thời điểm ra về,
,窓際,まどぎわ,kế bên cửa sổ,
,壁際,かべぎわ,kế bên tường,
,際どい,きわどい,trạng thái sát nút,
688,群れ,むれ,"đàn (鳥の群れ, 群れをつくる)",
,群れをなす,,tạo thành đàn,
,が群がる,むらがる,"kết thành đàn, tập hợp lại",
,が群れる,むれる,tụ tập ,
,群を抜く,ぐんをぬく,giỏi xuất chúng (tách biệt với những con trong đàn),
689,正体,しょうたい,"danh tính, chân tướng, thân phận (犯人の正体)",
,正体を現す,,bộc lộ chân tướng,
,正体を隠す,かくす,che dấu chân tướng,
,正体を暴く,あばく,vạch trần chân tướng,
,正体をつかむ,,nắm được chân tướng,
690,罠,わな,"① cái bẫy thú
② bẫy, lừa đảo",
,が罠にはまる,,mắc bẫy,
,を罠をはめる,,đặt bẫy,
,に罠を敷かれる,,bị đặt bẫy,
,が罠にかかる,,mắc bẫy,
,を罠にかける,,gài bẫy,
691,枠,わく,"① khung (文章の重要な部分を枠で囲む đóng khung phần quan trọng của đoạn văn)
② khuôn khổ (枠にはまる vướng mắc vào khuôn khổ cứng nhắc)
③ phạm vi, khuôn khổ (予算の枠 khoảng giới hạn của dự toán)",
,窓枠,まどわく,khung cửa sổ,
,フレーム,frame,khung,
,が枠にはまる,,"bị vướng vào khung, vướng vào khuôn khổ",
,を枠にはめる,,"áp đặt vào khung, vào khuôn khổ",
,枠からはみ出る,,"lòi ra ngoài khung, lòi ra khỏi khuôn khổ, khác với bình thường",
,枠組み,わくぐみ,"khung chương trình, đề cương, điểm chính （レポートの枠組み）",
,枠づけ,わくづけ,"tạo ra khung, giới hạn",
,枠内⇔枠外,わくない⇔わくがい,"trong khung, trong quy chuẩn ⇔ ngoài khung, ngoài quy chuẩn đã định ",
,別枠,べつわく,đặt ra những quy định đặt biệt đối với quy định đã được quyết định,
692,艶,つや,"sự nhẵn, mịn màng, nhẵn bóng (艶のある紙, 艶のある紙、肌、声)",
,艶が出る,,sự nhẵn mịn hiện ra,
,艶を出す,,"làm cho sự nhẵn mịn xuất hiện, làm cho nhẵn mịn",
,艶消し,つやけし,"bị xỉn, bị mờ ",
,光沢,こうたく,độ bóng mịn của bề mặt,
,艶がある⇔ない,,có ⇔ không có sự nhẵn mịn,
,色艶,いろつや,"khí sắc, sắc diễm (顔の色艶がいい)",
,艶々,つやつや,"sự bóng bảy, sự trơn láng ",
693,陰,かげ,"① bóng râm, bóng tối
② nằm trong vỏ bọc, sự che khuất (ドアの陰 sự che khuất của cánh cửa)
③ nói xấu sau lưng (陰で人の悪口を言う), làm cái bóng để cổ vũ từ phía sau (陰ながら応援する)",
,日陰,ひかげ,bóng tối,
,木陰,こかげ,"bóng râm, bóng cây",
,物陰,ものかげ,Vỏ bọc; chỗ ẩn náu,
,山陰,やまかげ,bóng của ngọn núi,
694,影,かげ,"① cái bóng, hình dáng (人の影、山の影)
② hình dáng, bóng dáng 
③ ánh sáng (月の影、星影)",
,人影,ひとかげ,cái bóng của con người,
695,柄,がら,"① họa tiết, hoa văn (派手な柄の服 trang phục có họa tiết sặc sỡ)
② tầm vóc, dáng vóc 
③ tính cách (柄の悪い人 người xấu tính)",
,花柄,はながら,họa tiết hoa,
,しま柄,しまがら,họa tiết sọc,
,ヒョウ柄,,họa tiết da báo,
,柄物,がらもの,đồ vật có hoa văn,
,無地,むじ,"không có hoa văn, trơn",
,大柄⇔小柄,おおがら⇔こがら,"vóc dáng, họa tiết to lớn ⇔ nhỏ bé",
,柄が悪い,,tính cách xấu,
,柄ではない,,không phải là bản tính,
,人柄,ひとがら,nhân cách,
,間柄,あいだがら,mối quan hệ,
,土地柄,とちがら,tính chất thổ nhưỡng,
,仕事柄,しごとがら,tính chất công việc,
696,つじつま,,"chặt chẽ, gắn kết (nội dung)",
,つじつまが合う,,"nội dung gắn kết, hợp lý",
,つじつまを合わせる,,làm cho nội dung gắn kết,
697,差支え,さしつかえ,"không tiện (お差し支えなかったら　nếu tiện thì..., 差支えありません không có gì là không tiện, thể hiện sự đồng ý)",
,差支えがある⇔ない,,có ⇔ không có sự không tiện,
,差支えない,,không có sự không tiện,
,が差支える,さしつかえる,"không tiện, không thuận lợi, bị cản trở",
698,しわ寄せ,しわよせ,"trạng thái không thuận lợi, không tốt (しわ nếp nhăn)",
,にしわ寄せが来る⇔行く,,"trạng thái không tốt tiến đến ⇔ đi, trôi qua",
699,何らか,なんらか,"cái gì đó (何らかの対策 đối sách gì đó, 何らかの形 kiểu gì đó)",
,何か,なにか,cái gì đó,
700,めいめい,,"mỗi người, mỗi vật, mỗi thứ （チケットはめいめいで持ちください、出席者めいめい ）",
,おのおの,,"mỗi người, mỗi vật, mỗi thứ",
,それぞれ,,mỗi,
,各自,かくじ,mỗi người,
701,が晴れる,はれる,"① điều xấu tan biến, trở nên tốt lên (疑い、気持ち、うっぷん uất hận、恨み うらみ hận thù)
② trở nên trong, tan biến (空、雲、霧、ガス,...)",
,を晴らす,はらす,làm cho tan biến những điều khó chịu (うっぷんを晴らす làm cho uất hận tan biến),
702,(が)ばれる,,bị lộ (秘密、隠し事、嘘、正体、悪事　あくじ),
703,(を) ばらす,,"① làm lộ (秘密を、)
② rã ra từng bộ phận (パソコンをばらす)",
704,をすり替える,すりかえる,"①đánh tráo, tráo đổi (本物と偽物を、)
② thay đổi (話を、経済問題を国際問題に)",
,すり替え,,sự tráo đổi (問題のすり替え),
705,をばらまく,,"làm văng lung tung, rải lung tung (お金をばらまく rãi tiền lung tung có mục đích gì đó hoặc có nghĩa là làm cho tiền văng lung tung)",
706,（が）跨る,またがる,"① cưỡi （バイクに,自転車に、馬に、父の肩に）
② vắt qua, trải dài qua (công trình trải dài qua...)",
707,を跨ぐ,またぐ,"băng qua, vượt qua (ガードレールを rào chắn、人を bước qua người khác)",
708,が貫く,つらぬく,"xuyên qua, xuyên suốt (弾が肩を貫く 　たま、山を貫く、激痛　げきつう 、感動が体を貫く)",
,が貫通する,かんつう,xuyên qua,
,を貫く,つらぬく,quán triệt (原則、初心、意志、愛。。。を),
,を貫徹する,かんてつ,quán triệt,
709,をのぞく,,"① liếc nhìn vào (かぎ穴、ドアの隙間から中を、人に心の中を)
② nhìn (下を)
③ nhìn vào (望遠鏡、鏡を)
④ nghía qua, tham quan cái gì đó ",
,をのぞき見る,,"xem trộm, để ý quá (人の日記、私生活 しせいかつ)",
,がのぞく,,"lòi ra, để lộ ra (袋からネギがのぞいている)",
710,が控える,ひかえる,"① lui vào chỗ nào đó để chờ đợi (脇に、ベンチに)
② được chuẩn bị (選挙が控える)
③ ngay sát bên (この町は後ろに山が控えている)",
,控え室,,phòng chờ (trước khi ra trình diễn),
,を控える,,"① tránh (お酒を控える)
② tránh, không làm, không thực hiện (外出を、コメントを控える tránh không bình luận)
③ chuẩn bị (出産を)
④ ngay sát bên (この町は後ろに山を控えている)
⑤ ghi chép (説明をメモに控える)",
,控え目な,,"ngại ngùng, nhỏ nhẹ tránh ánh mắt chú ý của người khác （控え目な人、控え目に言う、控え目に食べる）",
,控え,,"dự bị (控えの選手,　契約書の控え)",
711,を怠る,おこたる,"① sao nhãng, bỏ bê (練習、義務、努力、報告。。。)
② sao nhãng, không chú tâm (注意を怠る、警戒　けいかい cảnh giác)",
712,が逃れる,のがれる,"① trốn chạy (警察の目を、難を なん khó khăn, 苦しみを、恐怖を、飢えを、重荷を　おもにを gánh nặng )
② trốn chạy, tránh né (責任を)
(dùng を đối với đối tượng tác động)",
,が免れる,まぬかれる,"đã tránh được, đã trốn thoát được",
713,を逃す,のがす,bỏ lỡ (金メダル、チャンス、好機 こうき cơ hội tốt),
,を見逃す,みのがす,nhìn sót (bao hàm cả cố ý hay vô ý),
,を見落とす,みおとす,nhìn sót (do tầm hiểu biết còn hạn chế hay do sơ suất),
,を見過ごす,みすごす,"nhìn sót, bỏ sót (thiên về cố ý lờ đi, bỏ sót đi)",
,を聞き逃す,ききのがす,nghe sót,
714,が赴く,おもむく,"di chuyển về phía (động tác di chuyển) 任地に赴く di chuyển đến chỗ ở mà phục vụ cho công việc、
死地に赴く đi vào chỗ chết",
,が向かう,むかう,"hướng về phía, quay về phía (không bao gồm động tác di chuyển)北に向かって立つ",
715,を継ぐ,つぐ,kế thừa (会社、家業、意志 ý chí nguyện vọng、王位、跡),
,～の後を継ぐ,,"tiếp nối, kế thừa sau này của...(大物俳優 diễn viên lớn)",
,後継ぎ,あとつぎ,nối nghiệp sau này,
,を継承する,けいしょう,kế thừa,
,後継者,こうけいしゃ,người kế thừa,
,跡取り,あととり,người kế thừa,
,を接ぐ,つぐ,cấy ghép,
,接ぎ木,つぎき,cây ghép,
716,を打ち切る,うちきる,"dừng giữa chừng, làm gián đoạn (話、番組、契約、会議、捜査、援助、。。。)",
,打ち切りになる,うちきり,"bị gián đoạn (連載 れんさい ấn bản định kì, 番組)",
717,を裂く,さく,xé ra bằng tay (布、スルメ khô mực),
,切り裂く,きりさく,xé toang (闇 やみ màn đêm ),
,が裂ける,さける,bị xé toang (地盤),
,仲を裂く,,làm rạn nứt mối quan hệ,
718,を割く,さく,"① bớt ra, dành ra (時間、人手、予算)
② cắt ra bằng dao, kéo (魚の腹を)",
719,を割り当てる,わりあてる,phân công (仕事、役 trách nhiệm),
,割り当て,,phần được chia (一人で２万円の割り当て),
720,AをBと見なす,みなす,A được xem như là B,
721,を見抜く,みぬく,"nhìn thấu, nhìn ra được những gì người khác che giấu (本心を)",
,を見破る,みやぶる,"nhìn thấu, nhận ra",
,を見透かす,みすかす,"nhìn thấu, nhận ra",
722,を見極める,みきわめる,"xác định được, nhận ra (không liên quan lắm đến việc người khác có che giấu hay không) (本質、結果、)",
,を見定める,みさだめる,xác định chắc chắn,
723,を見逃す,みのがす,"① bỏ lỡ hết (話題の画面)
② nhìn sót, bỏ sót (道路標識、不正、)
③ để tuột mất (チャンス)",
,を見損なう,みそこなる,bỏ lỡ,
,見逃しがある⇔ない,,có ⇔ không bỏ sót,
724,を見損なう,みそこなう,"① bỏ lỡ (ドラマを、)
② nhìn lầm, đánh giá sai = 見誤る",
725,を見いだす,みいだす,"phát hiện ra, khám phá ra (才能、意義、活路　con đường phát triển、)",
,を見つけ出す,,phát hiện ra,
726,をおだてる,,"nịnh nọt, khen làm cho người khác vui lòng (部下を、)",
,おだてに乗る,,"quan tâm, thích được người khác khen, nịnh nọt = おだてられる",
727,をちやほやする,,chiều chuộng,
728,をけなす,,chê bai,
,を褒める,ほめる,khen,
729,を冷やかす,ひやかす,"① chế nhạo, trêu chọc = からかう
② mua không mua mà cứ đi hỏi giá, rồi thử tới thử lui (土産物屋を冷やかす)",
730,をもてなす,,tiếp đãi (お客様を),
731,が。。。に仕える,つかえる,phục tùng (上司、国、神、主君、人のそば),
732,を導く,みちびく,"dẫn dắt, hướng dẫn (生徒、チーム)",
733,が背く,そむく,"① chống đối lại （親の言いつけに、主君に）
② quay lưng lại, không đáp lại (ファンの期待に)",
,がたてつく,,chống đối,
,が反抗する,はんこう,chống đối,
734,を慕う,したう,yêu mến (先生、祖母、),
735,を察する,さっする,"① suy đoán 
② cảm nhận (気配を察する)",
736,を告げる,つげる,"① nói (別れ、)　＝言う
② báo hiệu (鶏の声が朝を告げる)",
737,を促す,うながす,"① hối thúc (返事、借金の返済 へんさい、)
② thúc đẩy (発展を、発汗 はっかん sự xuất mồ hôi)
③ kêu gọi (注意、再考、自粛 じしゅく sự cẩn trọng trong thái độ, hành động)",
738,を委ねる,ゆだねる,"ủy thác, giao phó",
,身を委ねる,,"giao phó bản thân cho cái gì đó (運命に, 椅子に giao phó cơ thể cho cái ghế = ngồi xuống ghế)",
739,を訴える,うったえる,"nghĩa cơ bản là truyền đạt cho người khác biết ý muốn của mình
① tố cáo (警察に、)
② bày tỏ sự khó chịu, bất mãn cho người khác biết, hiểu (不満、希望、悲惨さを)
③ kêu gọi dùng (武力, 腕力、非常手段、法に。。。)
④ thu hút, kêu gọi (視覚、感情、心、情、良心に)",
,を告訴する,こくそ,tố cáo,
,を告発する,こくはつ,tố cáo,
,訴えを聞く,,lắng nghe những lời bày tỏ của người khác,
,が/をアピールする,appeal,thu hút,
740,が親しむ,したしむ,"gần gũi, thân thiết (自然に、読書に親しむ秋)",
,親しみやすい,,dễ gần (親しみやすい人柄),
,親しみを感じる,,"cảm nhận sự gần gữi, thân thiện",
,親しみを持つ,,có sự thân thiện,
,慣れ親しむ,,quen thuộc với,
741,が挑む,いどむ,"thử thách, chiến đấu với mục tiêu (世界記録に、チャンピオン、難問、山に)",
,を挑む,いどむ,chiến đấu với trận chiến (戦い、論争、試合を),
,が挑戦する,ちょうせん,"chiến đấu, thử thách",
742,を仰ぐ,あおぐ,"① ngước nhìn lên (夜空、天を、。。。）
② trông chờ vào (指示、指図、教え、寄付、)
③ kính trọng (師と)",
,仰向け⇔うつ伏せ,あおむけ⇔うつぶせ,nằm ngửa ⇔ nằm sấp,
743,を拝む,おがむ,chắp tay cầu xin (仏様、初日の出を),
,を礼拝する,れいはい,bái lễ,
744,を葬る,ほうむる,"① chôn cất (亡くなった人を)
② chìm vào quên lãng (闇に葬る chìm vào bóng tối)",
,を葬り去る,ほうむりさる,bị lãng quên ,
745,が思い切る,おもいきる,"① từ bỏ (夢を、)
② quyết tâm",
,思い切りがいい⇔悪い,,sự từ bỏ là tốt ⇔ xấu,
,を断念する,だんねん,từ bỏ,
746,を悔いる,くいる,hối hận (những điều tội lỗi về mặt đạo đức như 過去の罪),
,を悔い改める,くいあらためる,"ăn năn, hối hận",
,悔いがある⇔ない,,có ⇔ không có hối hận,
,悔いが残る,,"những điều hối hận, hối tiếc còn vương vấn",
747,が/を憤る,いきどおる,"phẫn nộ, giận dữ (政府腐敗、社会の不公平を)",
,憤りを感じる,,cảm nhận được sự phẫn nộ,
,憤りを覚える,,hiểu được sự phẫn nộ,
748,を嘆く,なげく,"① kêu than, than trách (不運、自分の愚かさ、身の上　số phận)
② than vãn (学生の学力低下を)",
,を嘆き悲しむ,なげきかなしむ,"than vãn, oán than",
,嘆かわしい,なげかわしい,buồn bã,
749,（が）うぬぼれる,,"tự phụ, tự mãn",
,うぬぼれ屋,うぬぼれや,người tự phụ,
,が思い上がる,,tự mãn,
750,（が）もがく,,"vùng vẫy, đấu tranh (trong những lúc khó khăn)",
,がもがき苦しむ,,quằn quại trong đau đớn,
751,が相次ぐ,あいつぐ,xảy ra nối tiếp nhau,
752,が出回る,でまわる,"có mặt trên thị trường, được lưu hành, được bán ra",
753,が富む,とむ,"① giàu có
② có nhiều(地下資源、説得力　せっとくりょく、ユーモア、機知 cơ trí, thông minh、示唆　しさ khơi gợi)",
754,が群がる,むらがる,"kết thành đàn, tập hợp lại(アリが群がる)",
755,が溶け込む,,"① hòa hợp vào(新入生はクラスに溶け込む)
② hòa tan, hòa hợp(犯罪は闇に、水に汚染物質が)",
,（が）馴染む,なじむ,"trở nên thân thuộc, quen thuộc = nghĩa số ① ",
756,（が）はみ出る/はみ出す,はみでる/はみだす,"lòi ra, dư ra, tràn ra (シャツのすそがズボンから/に、外の通路に　đứng tràn ra ngoài đường, )",
757,が弾む,はずむ,"① nảy lên, tưng lên(ボールが)
② phấn khích lên（気持ちが、会話が、話が）",
,弾み,,"① sự nảy lên, sự tưng lên, sự tăng lên
② vật đàn hồi, sự đàn hồi (弾みが悪い)",
,に弾みが付く,,có sự tiến triển mạnh mẽ,
,弾みで,,sự mạnh mẽ,
,～弾みに,,một cách mạnh mẽ　（人とぶつかったはずみに財布を落とした。）,
758,が粘る,ねばる,"① dẻo, dính　(餅が粘る、)
② làm đến cùng, dai như đĩa (nghĩa tốt và nghĩa không tốt)
諦めずに粘る",
,粘り付く,,dính chặt,
,粘っこい,,"dính dính, nhùng nhằng",
,粘り強い,ねばりづよい,nhất quyết làm cho bằng được,
,粘りがある⇔ない,,"có ⇔ không có sự dính, sự nhùng nhằng ",
759,が化ける,ばける,"biến hóa, biến thành (キツネは人間の姿に、出資金が利益に)",
760,が凋む,しぼむ,"① tàn, héo(花が)
② xì, xẹp (風船が)",
,が萎びる,しなびる,"① Hoa quả héo 
② Da nhăn nheo ",
,が萎れる,しおれる,hoa héo,
761,が弛む,たるむ,"chảy xệ, giãn xệ (ローブが、皮膚が、精神が xuống tinh thần)",
,弛みがある⇔ない,,"bị ⇔ không bị chảy xệ, giãn xệ",
762,を盛る,もる,"① vun lên(茶碗にご飯を bới cơm vào bát, 皿に料理を、庭に土を)
② bao gồm, có chứa",
,を盛り付ける,,bày trí món ăn,
,が盛り上がる,,phấn khích lên,
,盛り付け,,sự bày trí,
,大盛り,おおもり,suất thức ăn nhiều,
,を盛り込む,もりこむ,bao gồm,
763,を設ける,もうける,"① thiết đặt, lắp đặt, làm (相談窓口を、)
② tạo ra (機会が設けられる、漢字の使用基準を)
③ có con (子供をもうける)",
764,を催す,もよおす,"① tổ chức (パーティーを)
② cảm giác thấy (吐き気、眠気、尿意 にょうい muốn đi tiểu,...)",
,催し物,もよおしもの,sự kiện,
765,を閉ざす,とざす,"① đóng lại (扉を、門を)
② khép mình, không mở lòng, không mở lời (心を閉ざす、口を閉ざす)
③ chắn, che (道を閉ざす、雲に閉ざされた空、氷に閉ざされた海)",
766,を埋め立てる,うめたてる,chôn lấp (海を埋め立てる),
,埋立地,うめたてち,"khu vực được tạo ra từ việc lấp biển, ao hồ",
767,を要する,ようする,"đòi hỏi, yêu cầu (ダムの建設に要する費用、危険な作業に注意を要する）",
768,が/を優先する,ゆうせん,ưu tiên (家庭より仕事を優先する、すべてにする　ưu tiên hơn hết),
,優先的な,,mang tính ưu tiên,
,優先権,,quyền ưu tiên,
,優先順位,,thứ tự được ưu tiên,
769,が遠ざかる,とおざかる,"① trở nên rời xa dần (飛行機がだんだん遠ざかる、)
② trở nên xa cách, hững hờ về mặt tình cảm (政界から遠ざかる)",
,が遠のく,とおのく,"trở nên xa cách, hững hờ về mặt tình cảm, sở thích, tâm lý",
770,を遠ざける,とおざける,"① lấy cái gì đó ra xa (マイクを遠ざける cách xa micro)
② làm cho cái gì đó cách xa ra (息子から彼女を遠ざける làm cho cô gái rời xa cậu con trai)",
,を遠のける,,"làm cho cái gì đó cách xa ra về mặt tâm lý, tình cảm",
771,が浸る,ひたる,"① để chìm vào, nhúng vào (温泉に浸る) =浸かる
② đắm chìm trong (昔の思い出に、新婚気分、優越感、感度、余韻 よいん dư âm,　～雰囲気に)",
772,を浸す,ひたす,"① nhúng vào (湯に体を、わかめを水に nhúng tảo vào nước)
② thả hồn vào (感動に心を浸す)",
773,が滅びる,ほろびる,"bị diệt vong (種、人類、民族、国、悪 あく, ...が滅びる)",
,が滅亡する,めつぼう,bị diệt vong,
774,を滅ぼす,ほろぼす,"① hủy diệt (人類を滅ぼす)
② tàn phá cơ thể, tàn phá con người (ギャンブルで身を滅ぼす)",
775,が栄える,さかえる,phồn vinh (国、町、文化。。。が栄える),
,が繁栄する,はんえい,phồn vinh,
,が衰える,おとろえる,suy tàn,
,が衰退する,すいたい,suy thoái,
776,が定まる,さだまる,"① được quy định, được quyết định (今後の方針が定まる、人の運命は定まる vận mệnh đã được định đoạt)
② an định, thường sử dụng cho trạng thái tự nhiên  (天候が定まる)",
777,を定める,さだめる,"quyết định, quy định thường được dùng trong tổ chức, cơ cấu nhà nước
① quy định、ổn định  (今後の方針を定める、仕事を教師と定める ổn định công việc với nghề giáo viên)
② quy định (法律を定める、人権は憲法に定められている nhân quyền được quyết định trong hiến pháp)",
778,(を)なす,,"tha động từ của なる
① hình thành, tạo thành (群れ、列、層。。。)
② không đạt được, thể phủ định (意味をなさない không có ý nghĩa, ～の用をなさない không dùng làm～)
③ làm (今何をなすべく nên làm gì vào lúc này)",
,災いを転じて福となす,わざわい,chuyển họa thành phúc,
779,を担う,になう,"thiên về gánh vác những điều mang tính trừu tượng như gánh vác đất nước, tương lai gia đình, trách nhiệm
① gánh chịu (責任を、役割、任務、)
② gánh vác (次代 thế hệ sau, 国民の期待、国の特集、国政、組織,) = 背負う、担ぐ
③ mang vác trên vai (荷物を肩に、背中に) ＝担ぐ　chỉ có nghĩa là cầm, vác đồ vật",
780,（が）とどまる,,"① ở lại (現地に ở lại hiện trường, 現職に ở lại nơi làm việc, 故郷の島に ở lại quê hương biển đảo)
② dừng lại ở (入場者は1000人に người vào xem thì dừng lại ở 1000 người)",
,とどまるところを知らない,,không biết sẽ dừng lại ở đâu,
,を思いとどまる,,bỏ suy nghĩ ,
,が踏みとどまる,,dừng lại,
781,をとどめる,,"(を)　lưu giữ, để cái gì đó bao gồm sự vật, sự việc, tâm trạng (に) ở đâu đó, ở mức độ nào đó, địa điểm vô hình hay hữu hình
① để lại, giữ lại (お客を車内に để hành khách ở trong xe)
② dừng lại (足をとどめる dừng chân)
③ kiềm nén lại, giữ lại ở mức (被害を最小限に giữ thiệt hại ở mức tối thiểu, 厳重注意を dừng lại ở mức chú ý nghiêm khắc)
④ để cái gì đó lại (歴史に名を để lại tên trong lịch sử, 記録、記憶、心に để lại trong kí ức, trong tim)",
,を押しとどめる,,dừng lại,
,を引きとどめる,,kéo lại,
782,が尽きる,つきる,"① cạn kiệt (お金、化石エネルギー、策、)
② kết thúc, hoàn tất (悩みが尽きる)
③ ",
,が枯渇する,こかつ,"cạn kiệt, khô cạn (井戸が枯渇する)",
,が消滅する,しょうめつ,"bị tiêu diệt, biến mất",
783,を尽くす,つくす,"①　dốc hết sức lực (手を尽くす thử hết mọi cách、贅沢の限りに尽くした豪邸 ごうてい biệt thự mà đã dốc hết tất cả sự xa hoa)
② phục vụ, cống hiến (社会に尽くす、夫のために尽くす)
",
,が奉仕する,ほうし,"phục vụ, cống hiến",
,「動詞」+尽くす,,"làm hết (食料を食べつくす ăn hết, 呆然で立ち尽くす ほうぜん đứng thẫn thờ ra vì ngạc nhiên, 
焼き尽くす cháy rụi toàn bộ)",
784,が臨む,のぞむ,"① hướng về phía (ホテルは海に臨む)
② sẵn sàng hướng đến mục tiêu (試験、試合、式、面接、本番…　に臨む)
③ hướng đến, đương đầu với (苦難、別れ、危険 。。。に臨む)
④ đối ứng, đối xử (学生に公平な態度で臨む、厳しい方針で臨む đối ứng bằng cách nghiêm khắc nhất)",
